attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor18
7545	216.207227795999	0.734904996993625	0	110.075901884611	49.7256822888368	402.033462049412	37.9981731502232	0	91.1243207160009	59.0999873540885	2.83608120088487	24.9611370098999	2.73377391868464	0	0	0	0
646951	0	0	0	0	0	0	0	0.971739727874739	0	5.21470476653722	0	1.18862557189999	0	1.15876934290195	0	0.76548382864534	6.69941702265019
116933	0	0.734904996993625	1.73271705659509	0	0	0	0	9.71739727874739	0.969407667191499	4.34558730544768	0	0	0	1.15876934290195	0	0.76548382864534	2.51228138349382
29909	34.9034089715514	16.1679099338597	11.2626608678681	44.0303607538444	101.937648692116	0	382.216918158128	0	60.1032753658729	6.95293968871629	13.2350456041294	38.0360183007998	0.911257972894881	1.15876934290195	29.326204400092	46.6945135473657	2.51228138349382
53836	74.654513633596	2.20471499098087	85.7694943014568	0	0	0	0	0.971739727874739	92.0937283831924	16.5132317607012	0	0	0.911257972894881	0	236.9874355575	0	0
56670	37.8120263858473	1.46980999398725	10.3963023395705	96.1715774360286	48.4825402316159	3.68838038577442	146.404725961154	1.94347945574948	7.75526133753199	7.82205714980583	9.45360400294956	19.0180091503999	4.5562898644744	3.47630802870586	43.5930065406773	7.6548382864534	3.3497085113251
105374166	14.5430870714797	7.34904996993625	3.46543411319017	0	4.97256822888368	7.37676077154884	3.35277998384323	12.6326164623716	1.938815334383	0	2.83608120088487	9.50900457519994	0	2.31753868580391	88.7712133191973	3.8274191432267	2.51228138349382
79674	319.947915572554	11.0235749549044	25.9907558489263	86.9020278036403	203.875297384231	0	132.993606025781	50.5304658494864	16.4799303422555	6.95293968871629	9.45360400294956	8.32037900329995	0.911257972894881	10.4289240861176	95.1120142705686	202.08773076237	4.18713563915637
5806	374.242107306079	101.41688958512	37.2534167167944	25.4912614890678	98.2082225204528	119.257632473373	336.395591712271	18.46305482962	22.2963763454045	74.7441016537001	26.4700912082588	76.0720366015995	13.6688695934232	4.63507737160782	198.150029730351	95.6854785806675	19.2608239401193
10051	4244.64234659589	2869.8040132601	1491.86938572837	2021.9205135647	3703.32018846112	7151.7695680166	2438.58864158197	3759.66100714737	3932.88690579591	4261.282911722	2738.70907965449	2937.09378816488	975.046030997523	2702.25010764736	5686.11325314216	1980.30666470549	357.581383583954
286827	550.698230440033	411.54679831643	107.428457508895	113.551982996757	346.836633964637	418.016443721101	485.03550432932	245.850151152309	285.975261821492	305.929346303517	450.936910940694	229.404735376699	100.238377018437	242.182792666509	1131.83296981977	185.247086532172	20.9356781957818
151790	0.96953913809865	2.20471499098087	0.866358528297544	1.15869370404854	0	7.37676077154884	7.8231532956342	2.91521918362422	3.87763066876599	3.47646984435815	0.945360400294956	14.2635068627999	0.911257972894881	30.1280029154508	0.792600118921405	0.76548382864534	0.837427127831274
1894	610.809657002149	658.474877306288	121.290193961656	235.214821921853	392.832890081811	704.480653682915	745.434749741144	689.935206791065	771.648503084433	729.189549854121	938.742877492891	205.632223938699	21.8701913494771	136.734782462431	390.751858628253	69.6590284067259	21.7731053236131
10242	6.78677396669055	2.9396199879745	8.66358528297544	6.95216222429122	14.9177046866511	0	5.58796663973871	2.91521918362422	0	1.73823492217907	0	0	24.6039652681618	2.31753868580391	0	3.8274191432267	19.2608239401193
64393	472.165560254042	385.825123421653	695.685898222928	1603.63208640318	677.512421185402	467.19484886476	1688.68351852904	222.528397683315	536.082439956899	152.095555690669	498.204930955442	309.042648693998	1530.00213649051	249.13540872392	664.198899656137	921.642529688989	2186.52223076746
6657	0.96953913809865	2.9396199879745	1.73271705659509	0	29.8354093733021	2.45892025718295	2.23518665589549	1.94347945574948	4.84703833595749	6.08382222762676	2.83608120088487	21.3952602941999	0	5.79384671450977	1.58520023784281	0.76548382864534	0
89857	114.405618295641	28.6612948827514	45.0506434714723	126.297613741291	156.635899209836	13.5240614145062	778.962549579577	9.71739727874739	54.2868293627239	27.8117587548652	17.9618476056042	93.9014201800994	17.3139014850027	26.651694886745	55.4820083244983	150.800314243132	21.7731053236131
94032	90.1671398431744	166.088529320559	33.7879826036042	17.3804055607281	24.8628411444184	483.177830536449	60.3500397091781	14.5760959181211	285.975261821492	343.301397130367	11.3443248035395	67.7516575982996	6.37880581026417	20.8578481722352	412.944661958052	45.1635458900751	3.3497085113251
1608	71.7458962193001	150.655524383693	23.3916802640337	27.8086488971649	79.5610916621389	539.732996451657	43.586139789962	1.94347945574948	177.401603096044	28.6808762159547	414.067855329191	49.9222740197997	10.0238377018437	59.0972364879997	9.51120142705686	22.9645148593602	5.86198989481892
55214	70.7763570812014	119.054609512967	466.967246752376	968.667936584577	632.759307125449	204.090381346185	125.170452730147	1034.9028101866	198.728571774257	202.504368433862	238.230820874329	139.069191912299	666.129578186158	38.2393883157645	77.6748116542977	55.8803194911098	1529.14193541991
101929152	0	2.9396199879745	4.33179264148772	15.063018152631	1.24314205722092	11.0651411573233	3.35277998384323	6.80217809512317	0.969407667191499	0.869117461089536	2.83608120088487	0	6.37880581026417	0	0	0	10.0491255339753
9076	26.1775567286635	75.6952146903433	2576.55026315689	212.040947840882	75.8316654904762	7.37676077154884	215.695512293914	48.586986393737	10.6634843391065	1884.24665564212	36.8690556115033	36.8473927288998	19.1364174307925	19.6990788293332	203.698230562801	113.29160663951	307.335755914078
647309	0.96953913809865	2.20471499098087	2.59907558489263	0	0	13.5240614145062	3.35277998384323	0.971739727874739	0.969407667191499	3.47646984435815	90.7545984283158	0	2.73377391868464	0	0	0.76548382864534	0
131578	3828.71005635157	7.34904996993625	17.3271705659509	981.413567329111	169.067319782045	8.60622090014032	298.397418562047	0	445.927526908089	24.335288910507	4.72680200147478	95.0900457519994	4.5562898644744	1.15876934290195	4402.10106048948	921.642529688989	20.0982510679506
100379220	0	0	0	0	0	0	0	0.971739727874739	0	1.73823492217907	0.945360400294956	0	0.911257972894881	0	0	2.29645148593602	0
10460	2225.0923219364	898.053906326209	350.008845432208	1325.54559743153	2826.90503812037	2793.33341215983	615.793923699206	1770.50978418777	2349.84418527219	2630.81855471803	2508.98650238281	817.774393467195	133.043664042653	1024.35209912533	1754.02406317307	216.631923506631	114.727516512885
112268460	536.155143368553	186.665869236381	86.6358528297544	282.721263787843	553.19821546331	568.010579409261	108.406552810931	389.66763087777	500.214356270813	586.654286235437	499.150291355737	186.614214788299	33.7165449971106	245.659100695214	370.936855655217	43.6325782327844	25.9602409627695
7468	3601.83789803648	1446.29303408345	450.506434714723	651.185861675278	979.595941090086	2607.68493274252	802.432009466479	2075.63605874044	2459.38725166483	2418.75389421218	3269.05626421996	1295.60187337099	286.135003488993	2207.45559822822	2639.35839600828	708.838025325585	185.908822378543
107986249	0	1.46980999398725	0	0	1.24314205722092	1.22946012859147	1.11759332794774	0	0	0	1.89072080058991	4.75450228759997	2.73377391868464	1.15876934290195	0	0.76548382864534	0
105374353	0.96953913809865	2.20471499098087	0	0	0	4.91784051436589	0	1.94347945574948	0	8.69117461089536	6.61752280206469	1.18862557189999	3.64503189157952	1.15876934290195	0.792600118921405	3.8274191432267	2.51228138349382
7466	248.202019353254	486.507108009779	1208.57014697507	349.925498622658	578.061056607728	415.557523463918	307.338165185629	369.261096592401	344.139721852982	380.673447957217	877.294451473719	790.436005313495	1488.99552771024	615.306521080938	303.565845546898	447.042555928879	1311.41088218377
107986257	49.4464960430311	70.550879711388	440.110132375152	139.043244485824	277.220678760265	172.124418002806	46.9389197738052	107.863109794096	60.1032753658729	49.5396952821036	109.661806434215	215.141228513899	579.560070761144	114.718164947294	58.652408800184	58.1767709770458	277.188379312152
84740	20.3603219000716	13.9631949428789	242.580387923312	33.6021174174076	7.45885234332553	7.37676077154884	21.2342732310071	46.6435069379875	32.959860684511	22.5970539883279	29.3061724091436	7.13175343139996	6.37880581026417	50.985851087686	10.3038015459783	16.8406442301975	5.86198989481892
683	443.079386111083	499.000492958671	276.368370526916	133.249775965582	216.30671795644	76.2265279726714	498.446624264693	18.46305482962	227.810801790002	88.6499810311327	84.1370756262511	51.1108995916997	30.0715131055311	69.5261605741173	491.412073731271	165.344506987393	42.708783519395
952	71.7458962193001	61.7320197474645	42.4515678865796	1.15869370404854	617.841602438798	0	961.130262035059	0	70.7667597049794	22.5970539883279	55.7762636174024	160.464452206499	10.0238377018437	96.1778554608622	15.8520023784281	26.7919340025869	26.7976680906008
64151	1242.94917504247	954.641591094718	106.562098980598	404.38410271294	911.223127942935	1739.68608195694	613.558737043311	941.615796310622	1346.50724972899	1440.99675048645	1694.08583732856	578.860653515297	30.982771078426	573.590824736468	1759.57226400552	110.229671324929	28.4725223462633
254251	1054.85858225133	654.80035232132	183.668007999079	498.238292740871	849.066025081889	1583.54464562582	425.80305794809	708.398261620685	910.273799492817	803.933651507821	714.692462622987	427.905205883997	68.3443479671161	369.647420385724	988.372348294992	151.565798071777	100.491255339753
55300	668.982005288068	718.002182062771	174.138064187806	241.008290442096	269.76182641694	524.979474908559	429.155837931933	251.680589519557	729.963973395198	533.638121108975	602.194574987887	360.153548285698	94.7708291810676	200.467096322038	773.577716067291	643.006416062086	170.83513407758
23231	181.303818824447	244.723363998877	475.630832035351	239.849596738047	851.552309196331	14.7535215430977	2451.99976151735	188.517507207699	211.330871447747	284.201409776278	181.509196856632	198.500470507299	66.5218320213263	1857.50725667183	77.6748116542977	194.432892475916	31.8222308575884
55286	3.8781565523946	114.645179531005	259.907558489263	1.15869370404854	6.2157102861046	2.45892025718295	13.4111199353729	11.6608767344969	8.72466900472349	94.7338032587595	11.3443248035395	3.56587671569998	175.872788768712	3.47630802870586	6.34080095137124	3.06193531458136	211.869063341312
80008	14.5430870714797	5.14433497895537	20.792604679141	44.0303607538444	101.937648692116	1.22946012859147	149.757505944997	0	7.75526133753199	1.73823492217907	5.67216240176974	39.2246438726998	2.73377391868464	2.31753868580391	5.54820083244983	19.1370957161335	10.0491255339753
100506827	163.852114338672	0	0	37.0781985295532	16.160846743872	161.059276845483	3.35277998384323	0	8.72466900472349	59.0999873540885	1.89072080058991	0	0	34.7630802870586	14.2668021405853	0	0
101928658	5.8172348285919	0	1.73271705659509	0	6.2157102861046	2.45892025718295	3.35277998384323	0	0	0.869117461089536	4.72680200147478	0	17.3139014850027	6.95261605741173	0	3.06193531458136	0.837427127831274
10874	3.8781565523946	142.571569416763	37.2534167167944	13.9043244485824	7.45885234332553	865.539930528398	88.2898729078717	219.613178499691	6.78585367034049	459.763136916365	3.78144160117982	8.32037900329995	2.73377391868464	0	22.1928033297993	4.59290297187204	0
84525	154.156722957685	121.994229500942	2521.96967587415	293.14950712428	515.903953746682	646.696027639115	271.575178691301	209.895781220944	46.5315680251919	443.249905155664	94.5360400294956	552.710890933497	1051.59170072069	2086.94358656642	12.6816019027425	711.899960640166	763.733540582122
3512	107.61884432895	58.0574947624963	190.59887622546	3.47608111214561	5323.13428901998	8.60622090014032	24716.6940408923	7.77391782299791	57.1950523642984	4.34558730544768	54.8309032171074	849.867283908495	12.7576116205283	13.9052321148235	2.37780035676421	177.592248245719	46.8959191585513
100506253	16.482165347677	1.46980999398725	0	27.8086488971649	6.2157102861046	29.5070430861954	7.8231532956342	0	8.72466900472349	15.6441142996117	47.2680200147478	4.75450228759997	0.911257972894881	33.6043109441567	3.96300059460702	0	0
4283	2440.3300105943	928.185011202948	14.7280949810582	60.2520726105239	2194.14573099493	2.45892025718295	10945.7090539202	10.6891370066221	807.516586770518	38.2411682879396	415.958576129781	778.549749594495	3.64503189157952	52.144620430588	51.5190077298913	273.277726826386	32.6596579854197
3627	1593.92234303418	2021.72364672946	44.1842849431747	130.932388557485	1500.47246306565	6.14730064295737	4490.48999169403	3.88695891149896	728.025158060815	193.813193822967	240.121541674919	988.936475820794	9.11257972894881	23.1753868580391	77.6748116542977	214.335472020695	92.9544111892714
345079	0.96953913809865	0.734904996993625	42.4515678865796	8.11085592833976	3.72942617166276	0	2.23518665589549	5.83043836724843	1.938815334383	13.036761916343	0	0	2.73377391868464	0	11.8890017838211	3.06193531458136	0
